time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
2.20833e+06,0,0,0,10,490
2.20834e+06,0,0,0,18,482
2.20844e+06,0,0,0,12,488
2.20852e+06,0,0,0,18,482
2.20852e+06,0,0,0,3,497
2.20871e+06,0,0,0,18,482
2.20871e+06,0,0,0,1,499
2.20905e+06,0,0,0,18,482
2.20905e+06,0,0,0,1,499
2.20939e+06,0,0,0,18,482
2.20939e+06,0,0,0,0,500
2.20954e+06,0,0,0,18,482
2.20954e+06,0,0,0,7,493
2.20954e+06,0,0,0,6,494
2.20956e+06,0,0,0,7,493
2.20959e+06,0,0,0,5,495
2.20959e+06,0,0,0,0,500
2.20961e+06,0,0,0,2,498
2.20966e+06,0,0,0,7,493
2.20969e+06,0,0,0,18,482
2.20969e+06,0,0,0,10,490
2.20976e+06,0,0,0,18,482
2.20976e+06,0,0,0,3,497
2.20992e+06,0,0,0,2,498
2.20994e+06,0,0,0,3,497
2.21005e+06,0,0,0,18,482
2.21005e+06,0,0,0,14,486
2.21009e+06,0,0,0,1,499
2.21011e+06,0,0,0,5,495
2.21021e+06,0,0,0,18,482
2.21021e+06,0,0,0,10,490
2.21021e+06,0,0,0,5,495
2.21029e+06,0,0,0,10,490
2.21034e+06,0,0,0,18,482
2.21041e+06,0,0,0,4,496
2.21051e+06,0,0,0,18,482
2.21051e+06,0,0,0,7,493
2.21051e+06,0,0,0,2,498
2.21054e+06,0,0,0,7,493
2.21054e+06,0,0,0,4,496
2.21058e+06,0,0,0,7,493
2.21064e+06,0,0,0,18,482
2.21088e+06,0,0,0,14,486
2.2109e+06,0,0,0,18,482
2.21099e+06,0,0,0,1,499
2.21111e+06,0,0,0,18,482
2.21111e+06,0,0,0,13,487
2.21117e+06,0,0,0,18,482
2.21151e+06,0,0,0,17,483
2.21151e+06,0,0,0,14,486
2.21152e+06,0,0,0,15,485
2.21153e+06,0,0,0,18,482
2.21168e+06,0,0,0,1,499
2.2118e+06,0,0,0,18,482
2.2118e+06,0,0,0,12,488
2.21187e+06,0,0,0,10,490
2.2119e+06,0,0,0,12,488
2.21192e+06,0,0,0,18,482
2.21193e+06,0,0,0,13,487
2.21199e+06,0,0,0,18,482
2.21245e+06,0,0,0,13,487
2.21251e+06,0,0,0,18,482
2.21263e+06,0,0,0,7,493
2.21283e+06,0,0,0,18,482
2.21309e+06,0,0,0,15,485
2.21314e+06,0,0,0,18,482
2.21345e+06,0,0,0,8,492
2.21345e+06,0,0,0,3,497
2.21351e+06,0,0,0,8,492
2.21354e+06,0,0,0,18,482
2.21374e+06,0,0,0,6,494
2.21385e+06,0,0,0,0,500
2.21396e+06,0,0,0,6,494
2.21397e+06,0,0,0,18,482
2.21397e+06,0,0,0,5,495
2.2142e+06,0,0,0,18,482
2.21428e+06,0,0,0,4,496
2.21443e+06,0,0,0,3,497
2.21444e+06,0,0,0,4,496
2.21444e+06,0,0,0,0,500
2.21449e+06,0,0,0,4,496
2.21456e+06,0,0,0,18,482
2.21456e+06,0,0,0,1,499
2.21467e+06,0,0,0,18,482
2.21467e+06,0,0,0,11,489
2.21477e+06,0,0,0,18,482
2.21477e+06,0,0,0,6,494
2.21484e+06,0,0,0,18,482
2.21504e+06,0,0,0,3,497
2.21516e+06,0,0,0,18,482
2.21531e+06,0,0,0,16,484
2.21534e+06,0,0,0,18,482
2.21542e+06,0,0,0,5,495
2.21566e+06,0,0,0,18,482
2.21566e+06,0,0,0,5,495
2.21579e+06,0,0,0,0,500
2.21582e+06,0,0,0,13,487
2.21582e+06,0,0,0,5,495
2.21584e+06,0,0,0,10,490
2.21588e+06,0,0,0,9,491
2.21588e+06,0,0,0,5,495
2.21589e+06,0,0,0,6,494
2.21595e+06,0,0,0,10,490
2.21595e+06,0,0,0,18,482
2.21595e+06,0,0,0,3,497
2.21597e+06,0,0,0,2,498
2.21599e+06,0,0,0,3,497
2.21603e+06,0,0,0,18,482
2.21603e+06,0,0,0,4,496
2.21609e+06,0,0,0,1,499
2.21609e+06,0,0,0,483,17
2.21609e+06,0,0,0,154,346
2.21609e+06,0,0,0,98,402
2.21609e+06,0,0,0,53,447
2.21609e+06,0,0,0,26,474
2.21609e+06,0,0,0,6,494
2.21611e+06,0,0,0,9,491
2.21623e+06,0,0,0,29,471
2.21623e+06,0,0,0,9,491
2.21631e+06,0,0,0,23,477
2.21631e+06,0,0,0,0,500
2.21653e+06,0,0,0,56,444
2.21653e+06,0,0,0,17,483
2.21653e+06,0,0,0,4,496
2.21653e+06,0,0,0,1,499
2.21653e+06,0,0,0,0,500
2.21655e+06,0,0,0,1,499
2.21656e+06,0,0,0,28,472
2.21656e+06,0,0,0,6,494
2.21657e+06,0,0,0,9,491
2.21659e+06,0,0,0,29,471
2.21659e+06,0,0,0,9,491
2.21674e+06,0,0,0,54,446
2.21674e+06,0,0,0,8,492
2.21675e+06,0,0,0,31,469
2.21675e+06,0,0,0,12,488
2.21676e+06,0,0,0,25,475
2.21676e+06,0,0,0,11,489
2.21682e+06,0,0,0,31,469
2.21682e+06,0,0,0,7,493
2.21685e+06,0,0,0,29,471
2.21685e+06,0,0,0,9,491
2.21686e+06,0,0,0,23,477
2.21686e+06,0,0,0,17,483
2.21686e+06,0,0,0,11,489
2.21688e+06,0,0,0,30,470
2.21688e+06,0,0,0,13,487
2.21693e+06,0,0,0,19,481
2.21694e+06,0,0,0,25,475
2.21694e+06,0,0,0,14,486
2.21698e+06,0,0,0,53,447
2.21698e+06,0,0,0,20,480
2.21698e+06,0,0,0,66,434
2.21698e+06,0,0,0,24,476
2.21698e+06,0,0,0,17,483
2.21702e+06,0,0,0,28,472
2.21702e+06,0,0,0,10,490
2.21708e+06,0,0,0,30,470
2.21708e+06,0,0,0,17,483
2.21708e+06,0,0,0,10,490
2.21709e+06,0,0,0,17,483
2.21714e+06,0,0,0,24,476
2.21714e+06,0,0,0,14,486
2.21715e+06,0,0,0,27,473
2.21715e+06,0,0,0,14,486
2.2172e+06,0,0,0,31,469
2.2172e+06,0,0,0,14,486
2.2172e+06,0,0,0,56,444
2.2172e+06,0,0,0,7,493
2.21721e+06,0,0,0,31,469
2.21721e+06,0,0,0,7,493
2.21725e+06,0,0,0,25,475
2.21725e+06,0,0,0,11,489
2.21727e+06,0,0,0,21,479
2.21735e+06,0,0,0,45,455
2.21735e+06,0,0,0,15,485
2.21739e+06,0,0,0,10,490
2.21739e+06,0,0,0,5,495
2.2174e+06,0,0,0,18,482
2.2174e+06,0,0,0,5,495
2.21742e+06,0,0,0,10,490
2.21745e+06,0,0,0,24,476
2.21745e+06,0,0,0,10,490
2.21747e+06,0,0,0,15,485
2.21749e+06,0,0,0,48,452
2.21749e+06,0,0,0,23,477
2.21749e+06,0,0,0,36,464
2.21749e+06,0,0,0,27,473
2.21754e+06,0,0,0,44,456
2.21754e+06,0,0,0,24,476
2.2176e+06,0,0,0,33,467
2.21763e+06,0,0,0,47,453
2.21763e+06,0,0,0,29,471
2.21767e+06,0,0,0,59,441
2.21767e+06,0,0,0,20,480
2.21768e+06,0,0,0,69,431
2.21768e+06,0,0,0,14,486
2.21773e+06,0,0,0,11,489
2.21777e+06,0,0,0,14,486
2.21779e+06,0,0,0,39,461
2.21779e+06,0,0,0,20,480
2.21787e+06,0,0,0,38,462
2.21787e+06,0,0,0,18,482
2.21792e+06,0,0,0,57,443
2.21792e+06,0,0,0,9,491
2.21793e+06,0,0,0,29,471
2.21793e+06,0,0,0,13,487
2.21804e+06,0,0,0,32,468
2.21804e+06,0,0,0,20,480
2.21816e+06,0,0,0,36,464
2.21816e+06,0,0,0,17,483
2.21823e+06,0,0,0,37,463
2.21823e+06,0,0,0,9,491
2.21824e+06,0,0,0,21,479
2.21824e+06,0,0,0,9,491
2.21829e+06,0,0,0,28,472
2.21829e+06,0,0,0,14,486
2.21831e+06,0,0,0,26,474
2.21831e+06,0,0,0,11,489
2.21832e+06,0,0,0,340,160
2.21832e+06,0,0,0,145,355
2.21832e+06,0,0,0,88,412
2.21832e+06,0,0,0,43,457
2.21832e+06,0,0,0,19,481
2.21833e+06,0,0,0,14,486
2.21838e+06,0,0,0,19,481
2.21838e+06,0,0,0,47,453
2.21838e+06,0,0,0,29,471
2.21842e+06,0,0,0,84,416
2.21842e+06,0,0,0,43,457
2.21842e+06,0,0,0,24,476
2.21846e+06,0,0,0,38,462
2.21846e+06,0,0,0,23,477
2.21847e+06,0,0,0,17,483
2.21853e+06,0,0,0,23,477
2.21856e+06,0,0,0,68,432
2.21856e+06,0,0,0,27,473
2.21857e+06,0,0,0,42,458
2.21858e+06,0,0,0,37,463
2.21858e+06,0,0,0,31,469
2.21858e+06,0,0,0,27,473
2.21862e+06,0,0,0,31,469
2.21862e+06,0,0,0,37,463
2.21863e+06,0,0,0,61,439
2.21863e+06,0,0,0,66,434
2.21863e+06,0,0,0,36,464
2.21865e+06,0,0,0,84,416
2.21865e+06,0,0,0,40,460
2.21869e+06,0,0,0,55,445
2.21869e+06,0,0,0,21,479
2.21872e+06,0,0,0,40,460
2.21873e+06,0,0,0,58,442
2.21878e+06,0,0,0,99,401
2.21878e+06,0,0,0,54,446
2.21885e+06,0,0,0,36,464
2.21886e+06,0,0,0,66,434
2.21887e+06,0,0,0,123,377
2.21887e+06,0,0,0,69,431
2.21898e+06,0,0,0,110,390
2.21898e+06,0,0,0,52,448
2.21899e+06,0,0,0,48,452
2.21899e+06,0,0,0,30,470
2.21903e+06,0,0,0,34,466
2.21908e+06,0,0,0,68,432
2.21909e+06,0,0,0,86,414
2.2191e+06,0,0,0,130,370
2.2191e+06,0,0,0,72,428
2.2191e+06,0,0,0,64,436
2.21912e+06,0,0,0,82,418
2.21912e+06,0,0,0,47,453
2.21912e+06,0,0,0,92,408
2.21912e+06,0,0,0,43,457
2.21922e+06,0,0,0,42,458
2.21923e+06,0,0,0,43,457
2.21925e+06,0,0,0,24,476
2.21925e+06,0,0,0,15,485
2.21925e+06,0,0,0,23,477
2.21935e+06,0,0,0,32,468
2.21939e+06,0,0,0,86,414
2.21939e+06,0,0,0,33,467
2.21947e+06,0,0,0,52,448
2.21949e+06,0,0,0,87,413
2.21949e+06,0,0,0,60,440
2.21962e+06,0,0,0,118,382
2.21962e+06,0,0,0,61,439
2.21963e+06,0,0,0,46,454
2.2198e+06,0,0,0,95,405
2.2198e+06,0,0,0,43,457
2.21981e+06,0,0,0,101,399
2.21981e+06,0,0,0,53,447
2.21983e+06,0,0,0,106,394
2.21983e+06,0,0,0,53,447
2.21989e+06,0,0,0,80,420
2.21989e+06,0,0,0,95,405
2.2199e+06,0,0,0,90,410
2.2199e+06,0,0,0,68,432
2.21995e+06,0,0,0,73,427
2.22005e+06,0,0,0,65,435
2.22008e+06,0,0,0,87,413
2.2201e+06,0,0,0,95,405
2.22015e+06,0,0,0,89,411
2.22015e+06,0,0,0,83,417
2.22015e+06,0,0,0,68,432
2.22016e+06,0,0,0,263,237
2.22016e+06,0,0,0,78,422
2.22019e+06,0,0,0,84,416
2.22019e+06,0,0,0,90,410
2.22023e+06,0,0,0,105,395
2.22024e+06,0,0,0,86,414
2.22029e+06,0,0,0,70,430
2.22029e+06,0,0,0,67,433
2.22032e+06,0,0,0,56,444
2.22032e+06,0,0,0,51,449
2.22032e+06,0,0,0,37,463
2.22034e+06,0,0,0,40,460
2.22036e+06,0,0,0,45,455
2.22038e+06,0,0,0,56,444
2.2204e+06,0,0,0,75,425
2.22043e+06,0,0,0,68,432
2.22043e+06,0,0,0,66,434
2.22044e+06,0,0,0,118,382
2.22044e+06,0,0,0,75,425
2.22044e+06,0,0,0,77,423
2.22053e+06,0,0,0,59,441
2.22053e+06,0,0,0,66,434
2.22056e+06,0,0,0,80,420
2.22057e+06,0,0,0,96,404
2.22063e+06,0,0,0,153,347
2.22063e+06,0,0,0,109,391
2.22063e+06,0,0,0,65,435
2.22063e+06,0,0,0,113,387
2.22063e+06,0,0,0,54,446
2.22066e+06,0,0,0,107,393
2.22066e+06,0,0,0,68,432
2.22083e+06,0,0,0,86,414
2.22098e+06,0,0,0,130,370
2.22098e+06,0,0,0,90,410
2.221e+06,0,0,0,81,419
2.22101e+06,0,0,0,124,376
2.22101e+06,0,0,0,81,419
2.22116e+06,0,0,0,120,380
2.22116e+06,0,0,0,61,439
2.22116e+06,0,0,0,70,430
2.22123e+06,0,0,0,63,437
2.2213e+06,0,0,0,70,430
2.2214e+06,0,0,0,50,450
2.2214e+06,0,0,0,40,460
2.22148e+06,0,0,0,84,416
2.22156e+06,0,0,0,94,406
2.22156e+06,0,0,0,40,460
2.22157e+06,0,0,0,60,440
2.22162e+06,0,0,0,119,381
2.22162e+06,0,0,0,59,441
2.22169e+06,0,0,0,99,401
2.22169e+06,0,0,0,72,428
2.22178e+06,0,0,0,69,431
2.22178e+06,0,0,0,57,443
2.22178e+06,0,0,0,45,455
2.22181e+06,0,0,0,104,396
2.22182e+06,0,0,0,147,353
2.22182e+06,0,0,0,87,413
2.22184e+06,0,0,0,90,410
2.22188e+06,0,0,0,102,398
2.22189e+06,0,0,0,114,386
2.22197e+06,0,0,0,101,399
2.22197e+06,0,0,0,70,430
2.22197e+06,0,0,0,130,370
2.22197e+06,0,0,0,80,420
2.22199e+06,0,0,0,107,393
2.22206e+06,0,0,0,120,380
2.22207e+06,0,0,0,107,393
2.22215e+06,0,0,0,138,362
2.22218e+06,0,0,0,151,349
2.2222e+06,0,0,0,107,393
2.2222e+06,0,0,0,89,411
2.2222e+06,0,0,0,149,351
2.2222e+06,0,0,0,94,406
2.22221e+06,0,0,0,148,352
2.22229e+06,0,0,0,134,366
2.22229e+06,0,0,0,124,376
2.22229e+06,0,0,0,115,385
2.22239e+06,0,0,0,124,376
2.22241e+06,0,0,0,134,366
2.22242e+06,0,0,0,148,352
2.22246e+06,0,0,0,145,355
2.22251e+06,0,0,0,148,352
2.22252e+06,0,0,0,166,334
2.22255e+06,0,0,0,216,284
2.22259e+06,0,0,0,260,240
2.22268e+06,0,0,0,257,243
2.22273e+06,0,0,0,260,240
2.22276e+06,0,0,0,253,247
2.22281e+06,0,0,0,260,240
2.22284e+06,0,0,0,315,185
2.22284e+06,0,0,0,49,451
2.22293e+06,0,0,0,31,469
2.22297e+06,0,0,0,24,476
2.22297e+06,0,0,0,9,491
2.22297e+06,0,0,0,1,499
2.22302e+06,0,0,0,9,491
2.2231e+06,0,0,0,16,484
2.22317e+06,0,0,0,34,466
2.22317e+06,0,0,0,20,480
2.22323e+06,0,0,0,14,486
2.22326e+06,0,0,0,29,471
2.22326e+06,0,0,0,16,484
2.22329e+06,0,0,0,22,478
2.22335e+06,0,0,0,35,465
2.22342e+06,0,0,0,49,451
2.22342e+06,0,0,0,0,500
2.22351e+06,0,0,0,185,315
2.22351e+06,0,0,0,125,375
2.22351e+06,0,0,0,66,434
2.22355e+06,0,0,0,57,443
2.22364e+06,0,0,0,66,434
2.22372e+06,0,0,0,49,451
2.22384e+06,0,0,0,66,434
2.22386e+06,0,0,0,40,460
2.22386e+06,0,0,0,34,466
2.22388e+06,0,0,0,83,417
2.22395e+06,0,0,0,89,411
2.22398e+06,0,0,0,75,425
2.22398e+06,0,0,0,34,466
2.22398e+06,0,0,0,15,485
2.22412e+06,0,0,0,7,493
2.22416e+06,0,0,0,26,474
2.22417e+06,0,0,0,34,466
2.22421e+06,0,0,0,60,440
2.22422e+06,0,0,0,74,426
2.22422e+06,0,0,0,34,466
2.22423e+06,0,0,0,28,472
2.22429e+06,0,0,0,294,206
2.22429e+06,0,0,0,58,442
2.2243e+06,0,0,0,64,436
2.22433e+06,0,0,0,124,376
2.22433e+06,0,0,0,165,335
2.22434e+06,0,0,0,164,336
2.22434e+06,0,0,0,127,373
2.22435e+06,0,0,0,128,372
2.22447e+06,0,0,0,187,313
2.2246e+06,0,0,0,178,322
2.22469e+06,0,0,0,218,282
2.22476e+06,0,0,0,227,273
2.22476e+06,0,0,0,62,438
2.22477e+06,0,0,0,55,445
2.22477e+06,0,0,0,53,447
2.22478e+06,0,0,0,55,445
2.22484e+06,0,0,0,62,438
2.225e+06,0,0,0,99,401
2.22507e+06,0,0,0,97,403
2.22507e+06,0,0,0,82,418
2.22507e+06,0,0,0,35,465
2.22509e+06,0,0,0,37,463
2.22514e+06,0,0,0,32,468
2.22514e+06,0,0,0,15,485
2.22523e+06,0,0,0,20,480
2.22524e+06,0,0,0,35,465
2.2254e+06,0,0,0,52,448
2.22546e+06,0,0,0,49,451
2.2255e+06,0,0,0,52,448
2.22567e+06,0,0,0,99,401
2.22573e+06,0,0,0,90,410
2.22573e+06,0,0,0,57,443
2.22573e+06,0,0,0,48,452
2.22581e+06,0,0,0,57,443
2.22591e+06,0,0,0,66,434
2.22611e+06,0,0,0,65,435
2.22611e+06,0,0,0,66,434
2.22616e+06,0,0,0,64,436
2.22616e+06,0,0,0,39,461
2.22616e+06,0,0,0,21,479
2.22619e+06,0,0,0,23,477
2.22631e+06,0,0,0,41,459
2.22631e+06,0,0,0,28,472
2.22636e+06,0,0,0,53,447
2.22638e+06,0,0,0,86,414
2.22646e+06,0,0,0,99,401
2.22647e+06,0,0,0,89,411
2.22647e+06,0,0,0,80,420
2.22647e+06,0,0,0,62,438
2.22655e+06,0,0,0,44,456
2.22656e+06,0,0,0,54,446
2.22659e+06,0,0,0,290,210
2.22659e+06,0,0,0,239,261
2.22659e+06,0,0,0,183,317
2.22659e+06,0,0,0,136,364
2.22661e+06,0,0,0,122,378
2.22661e+06,0,0,0,113,387
2.22662e+06,0,0,0,122,378
2.22668e+06,0,0,0,140,360
2.2267e+06,0,0,0,149,351
2.22686e+06,0,0,0,167,333
2.22687e+06,0,0,0,181,319
2.22696e+06,0,0,0,232,268
2.22702e+06,0,0,0,220,280
2.22702e+06,0,0,0,213,287
2.22709e+06,0,0,0,195,305
2.22709e+06,0,0,0,176,324
2.22713e+06,0,0,0,183,317
2.22714e+06,0,0,0,348,152
2.22715e+06,0,0,0,360,140
2.22726e+06,0,0,0,354,146
2.22734e+06,0,0,0,360,140
2.22735e+06,0,0,0,379,121
2.22737e+06,0,0,0,333,167
2.22737e+06,0,0,0,317,183
2.22737e+06,0,0,0,310,190
2.22739e+06,0,0,0,328,172
2.22742e+06,0,0,0,375,125
2.22744e+06,0,0,0,382,118
2.22754e+06,0,0,0,370,130
2.22762e+06,0,0,0,382,118
2.22763e+06,0,0,0,398,102
2.22764e+06,0,0,0,454,46
2.22769e+06,0,0,0,434,66
2.22776e+06,0,0,0,422,78
2.22776e+06,0,0,0,468,32
2.22776e+06,0,0,0,6,494
2.22792e+06,0,0,0,18,482
2.22792e+06,0,0,0,7,493
2.22795e+06,0,0,0,27,473
2.22797e+06,0,0,0,11,489
2.22808e+06,0,0,0,22,478
2.22809e+06,0,0,0,38,462
2.22809e+06,0,0,0,12,488
2.22822e+06,0,0,0,38,462
2.22857e+06,0,0,0,25,475
2.22865e+06,0,0,0,38,462
2.22888e+06,0,0,0,36,464
2.22888e+06,0,0,0,19,481
2.22891e+06,0,0,0,21,479
2.22919e+06,0,0,0,38,462
2.22919e+06,0,0,0,16,484
2.22919e+06,0,0,0,13,487
2.22919e+06,0,0,0,10,490
2.22921e+06,0,0,0,13,487
2.22924e+06,0,0,0,16,484
2.22932e+06,0,0,0,11,489
2.22941e+06,0,0,0,33,467
2.22941e+06,0,0,0,12,488
2.22942e+06,0,0,0,17,483
2.22956e+06,0,0,0,11,489
2.22962e+06,0,0,0,32,468
2.22962e+06,0,0,0,16,484
2.22966e+06,0,0,0,22,478
2.22966e+06,0,0,0,14,486
2.22976e+06,0,0,0,22,478
2.2298e+06,0,0,0,20,480
2.2298e+06,0,0,0,8,492
2.22983e+06,0,0,0,10,490
2.22988e+06,0,0,0,8,492
2.22991e+06,0,0,0,10,490
2.22992e+06,0,0,0,26,474
2.22992e+06,0,0,0,18,482
2.22997e+06,0,0,0,26,474
2.23e+06,0,0,0,38,462
2.23046e+06,0,0,0,35,465
2.23046e+06,0,0,0,29,471
2.23049e+06,0,0,0,35,465
2.23052e+06,0,0,0,38,462
2.23091e+06,0,0,0,29,471
2.23098e+06,0,0,0,38,462
2.23106e+06,0,0,0,27,473
2.23116e+06,0,0,0,38,462
2.23122e+06,0,0,0,28,472
2.23122e+06,0,0,0,24,476
2.23128e+06,0,0,0,28,472
2.23132e+06,0,0,0,14,486
2.23141e+06,0,0,0,24,476
2.23148e+06,0,0,0,38,462
2.2315e+06,0,0,0,16,484
2.23171e+06,0,0,0,13,487
2.23174e+06,0,0,0,16,484
2.23183e+06,0,0,0,38,462
2.23183e+06,0,0,0,14,486
2.23218e+06,0,0,0,38,462
2.23218e+06,0,0,0,24,476
2.23218e+06,0,0,0,6,494
2.2323e+06,0,0,0,24,476
2.23234e+06,0,0,0,38,462
2.23242e+06,0,0,0,31,469
2.2325e+06,0,0,0,38,462
2.23263e+06,0,0,0,23,477
2.23271e+06,0,0,0,21,479
2.23273e+06,0,0,0,23,477
2.23277e+06,0,0,0,485,15
2.23277e+06,0,0,0,62,438
2.23277e+06,0,0,0,25,475
2.23279e+06,0,0,0,23,477
2.23279e+06,0,0,0,15,485
2.23281e+06,0,0,0,17,483
2.23289e+06,0,0,0,32,468
2.23292e+06,0,0,0,40,460
2.2331e+06,0,0,0,28,472
2.23324e+06,0,0,0,40,460
2.23329e+06,0,0,0,77,423
2.23329e+06,0,0,0,30,470
2.2334e+06,0,0,0,28,472
2.23341e+06,0,0,0,30,470
2.2336e+06,0,0,0,25,475
2.23363e+06,0,0,0,30,470
2.23371e+06,0,0,0,77,423
2.23371e+06,0,0,0,21,479
2.23436e+06,0,0,0,16,484
2.23443e+06,0,0,0,21,479
2.23466e+06,0,0,0,77,423
2.23466e+06,0,0,0,37,463
2.23466e+06,0,0,0,21,479
2.23468e+06,0,0,0,16,484
2.23473e+06,0,0,0,21,479
2.23478e+06,0,0,0,18,482
2.23482e+06,0,0,0,21,479
2.23492e+06,0,0,0,37,463
2.23492e+06,0,0,0,20,480
2.23512e+06,0,0,0,37,463
2.23523e+06,0,0,0,32,468
2.23523e+06,0,0,0,14,486
2.2353e+06,0,0,0,19,481
2.2353e+06,0,0,0,9,491
2.23538e+06,0,0,0,19,481
2.23542e+06,0,0,0,59,441
2.23542e+06,0,0,0,22,478
2.23553e+06,0,0,0,40,460
2.23553e+06,0,0,0,17,483
2.23579e+06,0,0,0,3,497
2.23579e+06,0,0,0,26,474
2.23579e+06,0,0,0,3,497
2.236e+06,0,0,0,17,483
2.23605e+06,0,0,0,3,497
2.23609e+06,0,0,0,40,460
2.23619e+06,0,0,0,39,461
2.2362e+06,0,0,0,40,460
2.23622e+06,0,0,0,54,446
2.23622e+06,0,0,0,477,23
2.23622e+06,0,0,0,60,440
2.23622e+06,0,0,0,6,494
2.23623e+06,0,0,0,29,471
2.23632e+06,0,0,0,25,475
2.23637e+06,0,0,0,29,471
2.23665e+06,0,0,0,25,475
2.23665e+06,0,0,0,13,487
2.23665e+06,0,0,0,67,433
2.23665e+06,0,0,0,18,482
2.2367e+06,0,0,0,22,478
2.23678e+06,0,0,0,34,466
2.23678e+06,0,0,0,19,481
2.2368e+06,0,0,0,0,500
2.23699e+06,0,0,0,19,481
2.23701e+06,0,0,0,34,466
2.23702e+06,0,0,0,16,484
2.23716e+06,0,0,0,1,499
2.23716e+06,0,0,0,19,481
2.23716e+06,0,0,0,7,493
2.23722e+06,0,0,0,56,444
2.23722e+06,0,0,0,7,493
2.23729e+06,0,0,0,19,481
2.23739e+06,0,0,0,34,466
2.23739e+06,0,0,0,4,496
2.23739e+06,0,0,0,2,498
2.2374e+06,0,0,0,4,496
2.23798e+06,0,0,0,34,466
2.23798e+06,0,0,0,22,478
2.23798e+06,0,0,0,14,486
2.23798e+06,0,0,0,6,494
2.23805e+06,0,0,0,14,486
2.23813e+06,0,0,0,22,478
2.23813e+06,0,0,0,71,429
2.23813e+06,0,0,0,28,472
2.2382e+06,0,0,0,40,460
2.2382e+06,0,0,0,0,500
2.23846e+06,0,0,0,43,457
2.23846e+06,0,0,0,5,495
2.23846e+06,0,0,0,1,499
2.23849e+06,0,0,0,5,495
2.23866e+06,0,0,0,4,496
2.23867e+06,0,0,0,5,495
2.2388e+06,0,0,0,45,455
2.2388e+06,0,0,0,2,498
2.23885e+06,0,0,0,40,460
2.23885e+06,0,0,0,2,498
2.23905e+06,0,0,0,40,460
2.23905e+06,0,0,0,26,474
2.23905e+06,0,0,0,10,490
2.23927e+06,0,0,0,8,492
2.23929e+06,0,0,0,24,476
2.23929e+06,0,0,0,13,487
2.23929e+06,0,0,0,27,473
2.23931e+06,0,0,0,29,471
2.23931e+06,0,0,0,14,486
2.23933e+06,0,0,0,431,69
2.23933e+06,0,0,0,302,198
2.23933e+06,0,0,0,251,249
2.23933e+06,0,0,0,200,300
2.23933e+06,0,0,0,154,346
2.23933e+06,0,0,0,104,396
2.23933e+06,0,0,0,48,452
2.23933e+06,0,0,0,3,497
2.23946e+06,0,0,0,46,454
2.23946e+06,0,0,0,17,483
2.23949e+06,0,0,0,32,468
2.23949e+06,0,0,0,17,483
2.23951e+06,0,0,0,28,472
2.23967e+06,0,0,0,79,421
2.23967e+06,0,0,0,64,436
2.23969e+06,0,0,0,63,437
2.2397e+06,0,0,0,64,436
2.23972e+06,0,0,0,79,421
2.23982e+06,0,0,0,135,365
2.23982e+06,0,0,0,81,419
2.2399e+06,0,0,0,96,404
2.23997e+06,0,0,0,142,358
2.23997e+06,0,0,0,82,418
2.24002e+06,0,0,0,133,367
2.24002e+06,0,0,0,162,338
2.24005e+06,0,0,0,212,288
2.24011e+06,0,0,0,257,243
2.24026e+06,0,0,0,255,245
2.24028e+06,0,0,0,257,243
2.24047e+06,0,0,0,311,189
2.24053e+06,0,0,0,299,201
2.2406e+06,0,0,0,311,189
2.24075e+06,0,0,0,440,60
2.24078e+06,0,0,0,500,0
2.24078e+06,0,0,0,114,386
2.2412e+06,0,0,0,102,398
2.24131e+06,0,0,0,114,386
2.24149e+06,0,0,0,111,389
2.24152e+06,0,0,0,114,386
2.24214e+06,0,0,0,87,413
2.24214e+06,0,0,0,86,414
2.24214e+06,0,0,0,76,424
2.24215e+06,0,0,0,77,423
2.24229e+06,0,0,0,87,413
2.24252e+06,0,0,0,114,386
2.24427e+06,0,0,0,109,391
2.24436e+06,0,0,0,114,386
2.24454e+06,0,0,0,88,412
2.24454e+06,0,0,0,81,419
2.24458e+06,0,0,0,88,412
2.24486e+06,0,0,0,33,467
2.24501e+06,0,0,0,59,441
2.24532e+06,0,0,0,46,454
2.24553e+06,0,0,0,59,441
2.24586e+06,0,0,0,114,386
2.24729e+06,0,0,0,74,426
2.24769e+06,0,0,0,114,386
2.24822e+06,0,0,0,500,0
2.24822e+06,0,0,0,218,282
2.24886e+06,0,0,0,199,301
2.24906e+06,0,0,0,218,282
2.24974e+06,0,0,0,500,0
2.24998e+06,0,0,0,486,14
2.2501e+06,0,0,0,500,0
2.25102e+06,0,0,0,497,3
2.25102e+06,0,0,0,492,8
2.25106e+06,0,0,0,495,5
2.25109e+06,0,0,0,500,0
2.25364e+06,0,0,0,453,47
2.25364e+06,0,0,0,422,78
2.25396e+06,0,0,0,453,47
2.25398e+06,0,0,0,500,0
2.25951e+06,0,0,0,488,12
2.25951e+06,0,0,0,429,71
2.25951e+06,0,0,0,419,81
2.25962e+06,0,0,0,429,71
2.25969e+06,0,0,0,441,59
2.25975e+06,0,0,0,440,60
2.25975e+06,0,0,0,441,59
2.25982e+06,0,0,0,500,0
2.26237e+06,0,0,0,493,7
2.2625e+06,0,0,0,500,0
2.26586e+06,0,0,0,466,34
2.26586e+06,0,0,0,456,44
2.26592e+06,0,0,0,466,34
2.2665e+06,0,0,0,500,0
