time,energy,event_type,wattmin,epower
375433.403390,47745926040.160213,e,125000.000000,126591.071429
375448.986799,47747895699.631275,e,125000.000000,126394.642857
375471.786708,47750772111.715441,e,125000.000000,126158.928571
375528.000000,47757839076.118494,s,125000.000000,125716.964286
375528.000000,47757839076.118509,s,125000.000000,128000.000000
375559.108851,47761755486.060968,e,125000.000000,125893.750000
375560.272034,47761901729.312959,e,125000.000000,125726.785712
375572.000000,47763374520.976368,s,125000.000000,125579.464286
375594.589755,47766221092.259437,e,125000.000000,126011.607143
375626.463853,47770236346.448228,e,125000.000000,125972.321429
375653.000000,47773575517.746526,s,125000.000000,125834.821429
375741.843135,47784765548.524884,e,125000.000000,125952.678571
375773.822873,47788780604.635892,e,125000.000000,125550.000000
376043.000000,47822544068.525907,s,125000.000000,125432.142857
376139.000000,47834594039.954478,s,125000.000000,125520.535714
376157.391866,47836909460.967327,e,125000.000000,125893.750000
376219.000000,47844660094.235514,s,125000.000000,125805.357143
376301.000000,47855007542.449799,s,125000.000000,126188.392857
376328.683189,47858506005.507032,e,125000.000000,126375.000000
376347.000000,47860812876.970921,s,125000.000000,125942.857143
376402.178406,47867766538.474429,e,125000.000000,126021.428571
376417.184112,47869656399.950109,e,125000.000000,125942.857143
376454.206303,47874312171.868655,e,125000.000000,125756.250000
376476.000000,47877044731.804410,s,125000.000000,125383.035714
376476.000000,47877044731.804425,s,125000.000000,128000.000000
376677.000000,47902663258.590123,s,125000.000000,127455.357143
376702.350452,47905895056.375715,e,125000.000000,127484.821429
376735.327259,47910098127.132687,e,125000.000000,127455.357143
376798.000000,47918073793.020352,s,125000.000000,127258.928571
376798.000000,47918073793.020367,s,125000.000000,128000.000000
376894.849617,47930463453.254832,e,125000.000000,127926.785714
376927.000000,47934571927.699862,s,125000.000000,127789.285714
376975.164608,47940755231.282228,e,125000.000000,128378.571429
376994.000000,47943166077.357788,s,125000.000000,127995.535714
377029.810422,47947750354.981537,e,125000.000000,128015.178571
377137.404975,47961521977.404729,e,125000.000000,127995.535714
377159.000000,47964274591.094018,s,125000.000000,127465.178571
377376.870085,47992146010.721228,e,125000.000000,127926.785714
377504.000000,48008334416.322445,s,125000.000000,127337.500000
377542.000000,48013180332.393875,s,125000.000000,127524.107143
377542.000000,48013180332.393889,s,125000.000000,128000.000000
377558.759448,48015320858.058776,e,125000.000000,127720.535714
377634.001684,48024928619.771265,e,125000.000000,127691.071429
377717.000000,48035511275.620377,s,125000.000000,127504.464286
377717.000000,48035511275.620392,s,125000.000000,128000.000000
377726.830110,48036767265.259709,e,125000.000000,127769.642857
377840.577115,48051281687.741521,e,125000.000000,127602.678571
377864.000000,48054268210.185718,s,125000.000000,127504.464286
377974.972571,48068464574.546550,e,125000.000000,127926.785714
378055.459422,48078747560.264872,e,125000.000000,127759.821429
378070.000000,48080598549.821655,s,125000.000000,127298.214286
378079.552064,48081814604.272957,e,125000.000000,127308.035714
378241.000000,48102366638.279423,s,125000.000000,127298.214286
378377.000000,48119691216.850852,s,125000.000000,127386.607143
378377.000000,48119691216.850867,s,125000.000000,128000.000000
378377.000000,48119691216.850882,s,125000.000000,128000.000000
378398.795084,48122483887.182013,e,125000.000000,128133.035714
378416.459853,48124746633.683119,e,125000.000000,128093.750000
378527.000000,48138896364.626925,s,125000.000000,128005.357143
378527.000000,48138896364.626940,s,125000.000000,128000.000000
378527.000000,48138896364.626955,s,125000.000000,128000.000000
378539.568898,48140506608.831941,e,125000.000000,128113.392857
378540.228895,48140591156.707592,e,125000.000000,128103.571428
378581.278481,48145849352.155912,e,125000.000000,128093.750000
378630.369019,48152116811.314338,e,125000.000000,127671.428571
378635.000000,48152707191.075305,s,125000.000000,127484.821428
378635.000000,48152707191.075320,s,125000.000000,128000.000000
378642.725474,48153697231.222592,e,125000.000000,128152.678571
378674.000000,48157702381.094847,s,125000.000000,128064.285714
378750.289580,48167480593.621968,e,125000.000000,128172.321429
378821.424720,48176590464.563791,e,125000.000000,128064.285714
378846.000000,48179691579.644812,s,125000.000000,126188.392857
378888.226060,48185024994.875693,e,125000.000000,126306.250000
378888.226060,48185024994.935403,s,125000.000000,125788.134887
378931.039734,48190512102.452401,e,125000.000000,128162.500000
379008.000000,48200366452.203653,s,125000.000000,128044.642857
379008.000000,48200366452.203667,s,125000.000000,128000.000000
379107.934342,48213227288.260454,e,125000.000000,128692.857143
379137.000000,48216963548.780882,s,125000.000000,128545.535714
379137.000000,48216963548.780897,s,125000.000000,128000.000000
379167.000000,48220838182.709456,s,125000.000000,129154.464286
379192.702072,48224162263.827683,e,125000.000000,129331.250000
379193.340142,48224244748.592662,e,125000.000000,129272.321432
379266.819366,48233719041.607343,e,125000.000000,128938.392857
379316.000000,48240043890.738577,s,125000.000000,128604.464286
379399.511916,48250789637.365076,e,125000.000000,128673.214286
379492.000000,48262684017.897068,s,125000.000000,128604.464286
379505.036582,48264362244.987256,e,125000.000000,128732.142857
379522.000000,48266542983.292753,s,125000.000000,128555.357143
379522.000000,48266542983.292768,s,125000.000000,128000.000000
379522.000000,48266542983.292783,s,125000.000000,128000.000000
379610.908306,48278003184.594311,e,125000.000000,128899.107143
379642.927335,48282128521.939075,e,125000.000000,128840.178571
379692.000000,48288443823.434235,s,125000.000000,128692.857143
379705.798063,48290221703.871504,e,125000.000000,128850.000000
379754.000000,48296426369.079793,s,125000.000000,128722.321429
379787.944731,48300801481.233079,e,125000.000000,128889.285714
379818.452939,48304729467.424880,e,125000.000000,128751.785714
379861.000000,48310200791.584981,s,125000.000000,128594.642857
379895.031231,48314578028.258299,e,125000.000000,128624.107143
379957.914925,48322664534.439976,e,125000.000000,128594.642857
380037.255374,48332827550.122505,e,125000.000000,128093.750000
380115.586272,48342848170.155861,e,125000.000000,127926.785714
380297.000000,48365956067.658423,s,125000.000000,127376.785714
380343.709678,48371907172.529052,e,125000.000000,127406.250000
380465.000000,48387356743.925697,s,125000.000000,127376.785714
380606.000000,48405336258.211410,s,125000.000000,127514.285714
380719.596796,48419873909.598369,e,125000.000000,127975.892857
380790.000000,48428874142.056557,s,125000.000000,127838.392857
380790.000000,48428874142.056572,s,125000.000000,128000.000000
380834.562495,48434574003.502922,e,125000.000000,127907.142857
380864.971601,48438462649.308271,e,125000.000000,127877.678571
380969.000000,48451761472.692974,s,125000.000000,127838.392857
380969.000000,48451761472.692989,s,125000.000000,128000.000000
381018.000000,48458039991.442967,s,125000.000000,128133.035714
381018.000000,48458039991.442982,s,125000.000000,128000.000000
381090.000000,48467284662.871540,s,125000.000000,128398.214286
381090.000000,48467284662.871555,s,125000.000000,128000.000000
381167.992376,48477351598.398263,e,125000.000000,129075.892857
381188.000000,48479931938.833563,s,125000.000000,128967.857143
381188.000000,48479931938.833578,s,125000.000000,128000.000000
381226.040639,48484860375.275432,e,125000.000000,129557.142857
381226.392754,48484905949.393434,e,125000.000000,129429.464282
381226.392754,48484905949.393449,s,125000.000000,128000.000000
381227.907995,48485101798.363652,e,125000.000000,129252.678573
381250.543787,48488023755.715987,e,125000.000000,129085.714286
381258.000000,48488985587.232313,s,125000.000000,128997.321429
381269.354960,48490451461.866282,e,125000.000000,129095.535714
381280.962473,48491949141.961533,e,125000.000000,129026.785715
381335.725791,48499006471.204849,e,125000.000000,128869.642857
381359.000000,48502003524.343177,s,125000.000000,128771.428571
381418.586947,48509686569.558470,e,125000.000000,128938.392857
381426.000000,48510640285.268326,s,125000.000000,128653.571428
381426.000000,48510640285.268341,s,125000.000000,128000.000000
381426.000000,48510640285.268356,s,125000.000000,128000.000000
381426.000000,48510640285.268371,s,125000.000000,128000.000000
381446.224288,48513259493.072244,e,125000.000000,129508.035714
381447.875188,48513473233.060448,e,125000.000000,129468.750002
381486.568170,48518476304.709716,e,125000.000000,129301.785714
381633.860404,48537444782.719372,e,125000.000000,128781.250000
381637.000000,48537848548.779024,s,125000.000000,128604.464286
381637.000000,48537848548.779039,s,125000.000000,128000.000000
381716.332018,48548068921.010062,e,125000.000000,128830.357143
381809.927601,48560112165.507990,e,125000.000000,128673.214286
381841.578826,48564181410.845010,e,125000.000000,128565.178571
381926.000000,48575025084.564652,s,125000.000000,128447.321429
381926.000000,48575025084.564667,s,125000.000000,128000.000000
381926.000000,48575025084.564682,s,125000.000000,128000.000000
381996.673964,48584133507.127268,e,125000.000000,128879.464286
382023.823839,48587616569.557818,e,125000.000000,128290.178571
382050.838866,48591077556.310873,e,125000.000000,128113.392857
382103.316000,48597775325.271965,e,125000.000000,127632.142857
382105.000000,48597990075.922765,s,125000.000000,127524.107142
382118.936394,48599767575.887393,e,125000.000000,127543.750000
382140.000000,48602453693.423355,s,125000.000000,127524.107143
382140.000000,48602453693.423370,s,125000.000000,128000.000000
382189.267946,48608743318.570891,e,125000.000000,127661.607143
382210.420163,48611441774.924696,e,125000.000000,127573.214286
382211.382135,48611564355.003954,e,125000.000000,127425.892857
382284.000000,48620814185.272447,s,125000.000000,127376.785714
382284.000000,48620814185.272462,s,125000.000000,128000.000000
382360.157634,48630542574.994379,e,125000.000000,127740.178571
382384.000000,48633585158.970309,s,125000.000000,127612.500000
382467.800669,48644289871.332715,e,125000.000000,127740.178571
382534.000000,48652730581.627892,s,125000.000000,127504.464286
382606.000000,48661927167.342180,s,125000.000000,127730.357143
382623.235239,48664134893.701257,e,125000.000000,128093.750000
382671.000000,48670247162.555691,s,125000.000000,127966.071429
382671.000000,48670247162.555706,s,125000.000000,128000.000000
382671.000000,48670247162.555721,s,125000.000000,128000.000000
382750.162007,48680474399.051284,e,125000.000000,129193.750000
382830.000000,48690777206.958453,s,125000.000000,129046.428571
382920.699049,48702520790.245005,e,125000.000000,129478.571429
382920.699049,48702520790.252855,s,125000.000000,129305.771812
382978.569167,48710017140.707116,e,125000.000000,129537.500000
382978.569167,48710017140.707131,s,125000.000000,128000.000000
382998.000000,48712499047.902614,s,125000.000000,127730.357143
383050.342976,48719188433.448204,e,125000.000000,127799.107143
383069.000000,48721566004.680341,s,125000.000000,127435.714286
383089.720481,48724218337.229767,e,125000.000000,128005.357143
383102.000000,48725789337.249111,s,125000.000000,127936.607143
383194.889802,48737682466.432509,e,125000.000000,128034.821429
383205.000000,48738971760.433582,s,125000.000000,127524.107143
383274.300422,48747822847.441072,e,125000.000000,127720.535714
383322.710252,48754001022.335836,e,125000.000000,127622.321429
383412.536227,48765447177.386550,e,125000.000000,127425.892857
383452.010853,48770466023.706655,e,125000.000000,127141.071429
383485.816604,48774749514.077129,e,125000.000000,126708.928571
383503.000000,48776917015.437424,s,125000.000000,126139.285714
383646.134737,48795052058.782611,e,125000.000000,126699.107143
383662.000000,48797053135.939233,s,125000.000000,126129.464286
383724.000000,48804883514.510663,s,125000.000000,126296.428571
383741.856944,48807139308.968133,e,125000.000000,126325.892857
383841.000000,48819660722.795634,s,125000.000000,126296.428571
383845.856565,48820274423.463889,e,125000.000000,126365.178572
383878.858746,48824439239.784034,e,125000.000000,126198.214286
383924.000000,48830110271.061200,s,125000.000000,125628.571429
383924.000000,48830110271.061215,s,125000.000000,128000.000000
383952.037800,48833636474.991460,e,125000.000000,125766.071429
383960.102324,48834650164.056518,e,125000.000000,125697.321429
383981.121022,48837290919.469937,e,125000.000000,125638.392857
383989.000000,48838280202.591426,s,125000.000000,125559.821429
384303.000000,48877798504.377134,s,125000.000000,125854.464286
384303.000000,48877798504.377148,s,125000.000000,128000.000000
384330.904833,48881321962.958017,e,125000.000000,126266.964286
384428.000000,48893527518.957878,s,125000.000000,125707.142857
384488.000000,48901084090.386450,s,125000.000000,125942.857143
384488.000000,48901084090.386464,s,125000.000000,128000.000000
384488.000000,48901084090.386479,s,125000.000000,128000.000000
384532.407488,48906713532.421710,e,125000.000000,126767.857143
384571.027695,48911597954.196722,e,125000.000000,126473.214286
384575.745891,48912193938.202904,e,125000.000000,126316.071429
384592.000000,48914245337.348995,s,125000.000000,126208.035714
384626.967636,48918660594.607310,e,125000.000000,126266.964286
384627.000000,48918664673.470353,s,125000.000000,126031.250058
384627.739075,48918758110.326172,e,125000.000000,126424.107142
384657.055092,48922462634.033121,e,125000.000000,126365.178572
384747.053984,48933812378.257043,e,125000.000000,126109.821429
384766.000000,48936199051.906610,s,125000.000000,125972.321428
384860.000000,48948050605.478039,s,125000.000000,126080.357143
384942.190435,48958437421.714625,e,125000.000000,126375.000000
384954.000000,48959928579.623260,s,125000.000000,126266.964286
384954.000000,48959928579.623275,s,125000.000000,128000.000000
384977.047048,48962840697.606320,e,125000.000000,126355.357143
384980.870007,48963323598.715141,e,125000.000000,126316.071428
385062.910724,48973682631.092264,e,125000.000000,126266.964286
385063.000000,48973693877.354963,s,125000.000000,125972.321405
385063.000000,48973693877.354978,s,125000.000000,128000.000000
385231.000000,48994974377.354956,s,125000.000000,126669.642857
385240.551825,48996184397.401029,e,125000.000000,126679.464285
385273.094487,49000306564.834122,e,125000.000000,126669.642857
385310.644771,49005057145.098597,e,125000.000000,126512.500000
385355.000000,49010651210.746958,s,125000.000000,126119.642857
385490.569164,49027767786.059306,e,125000.000000,126257.142857
385507.000000,49029840037.221286,s,125000.000000,126119.642857
385636.727530,49046211419.851957,e,125000.000000,126198.214286
385638.194923,49046396486.869422,e,125000.000000,126119.642855
385721.000000,49056791851.084994,s,125000.000000,125540.178571
385721.000000,49056791851.085009,s,125000.000000,128000.000000
385789.000000,49065347951.084993,s,125000.000000,125825.000000
385797.409216,49066407362.096716,e,125000.000000,125982.142857
385824.000000,49069742962.313109,s,125000.000000,125441.964286
385874.067938,49076028500.139182,e,125000.000000,125540.178571
385891.000000,49078152657.604021,s,125000.000000,125451.785714
385971.754643,49088289023.676315,e,125000.000000,125520.535714
385982.000000,49089574321.985739,s,125000.000000,125451.785714
385982.000000,49089574321.985754,s,125000.000000,128000.000000
385988.018218,49090331682.420464,e,125000.000000,125844.642857
386060.960545,49099503919.615564,e,125000.000000,125746.428571
386066.000000,49100136821.146360,s,125000.000000,125589.285715
386077.116041,49101533750.246179,e,125000.000000,125667.857143
386099.000000,49104279561.797337,s,125000.000000,125471.428571
386136.703689,49109016592.726335,e,125000.000000,125638.392857
386185.558641,49115149852.147683,e,125000.000000,125540.178571
386247.358099,49122903311.361064,e,125000.000000,125461.607143
386395.000000,49141402050.664041,s,125000.000000,125294.642857
386536.000000,49159484041.735476,s,125000.000000,128241.071429
386545.491637,49160703030.698556,e,125000.000000,128427.678571
386575.000000,49164484026.771508,s,125000.000000,128133.035714
386725.670404,49183804681.038246,e,125000.000000,128231.250000
386739.824759,49185618321.462395,e,125000.000000,128133.035714
386755.000000,49187559939.377804,s,125000.000000,127946.428572
386755.000000,49187559939.377818,s,125000.000000,128000.000000
386755.000000,49187559939.377833,s,125000.000000,128000.000000
386872.247919,49202624726.708703,e,125000.000000,128486.607143
386912.000000,49207727651.632573,s,125000.000000,128368.750000
387048.991422,49225348051.019789,e,125000.000000,128624.107143
387080.387104,49229381667.290592,e,125000.000000,128476.785714
387134.000000,49236255989.397252,s,125000.000000,128221.428571
387149.420792,49238233416.821752,e,125000.000000,128231.250000
387260.000000,49252412040.851459,s,125000.000000,128221.428571
387260.000000,49252412040.851474,s,125000.000000,128000.000000
387276.201225,49254492726.624689,e,125000.000000,128427.678572
387325.000000,49260746420.295607,s,125000.000000,128152.678571
387354.124419,49264480222.839444,e,125000.000000,128201.785714
387380.000000,49267793960.617509,s,125000.000000,128064.285714
387398.840213,49270208754.462253,e,125000.000000,128172.321428
387404.864968,49270980547.072116,e,125000.000000,128103.571429
387552.000000,49289821844.786837,s,125000.000000,128054.464286
387552.000000,49289821844.786852,s,125000.000000,128000.000000
387552.000000,49289821844.786867,s,125000.000000,128000.000000
387556.321465,49290378453.324422,e,125000.000000,128800.892857
387606.689022,49296860398.159236,e,125000.000000,128692.857143
387727.000000,49312334108.653982,s,125000.000000,128614.285714
387770.914383,49317984282.224020,e,125000.000000,128663.392857
387799.998068,49321724859.489080,e,125000.000000,128614.285714
387862.165975,49329690622.133962,e,125000.000000,128133.035714
387883.000000,49332356261.277395,s,125000.000000,127946.428571
388031.000000,49351357743.420243,s,125000.000000,128388.392857
388031.000000,49351357743.420258,s,125000.000000,128000.000000
388078.000000,49357401230.027384,s,125000.000000,128584.821429
388147.238296,49366308984.028235,e,125000.000000,128653.571429
388158.000000,49367692775.874488,s,125000.000000,128584.821429
388158.000000,49367692775.874503,s,125000.000000,128000.000000
388158.000000,49367692775.874518,s,125000.000000,128000.000000
388185.128539,49371199745.050902,e,125000.000000,129272.321429
388212.511326,49374739043.624159,e,125000.000000,129252.678572
388286.360929,49384279225.538038,e,125000.000000,129183.928571
388287.000000,49384361701.600240,s,125000.000000,129056.249998
388303.628780,49386508239.579071,e,125000.000000,129085.714286
388382.342790,49396666774.493829,e,125000.000000,129056.250000
388382.342790,49396666774.497258,s,125000.000000,128628.262009
388383.000000,49396751649.648034,s,125000.000000,129144.642860
388429.970507,49402823636.139273,e,125000.000000,129272.321429
388462.385428,49406997433.408105,e,125000.000000,128761.607143
388492.000000,49410805999.617076,s,125000.000000,128604.464286
388574.501944,49421422600.279479,e,125000.000000,128683.035714
388632.404446,49428866277.111341,e,125000.000000,128555.357143
388638.000000,49429585175.839711,s,125000.000000,128476.785715
388638.000000,49429585175.839725,s,125000.000000,128000.000000
388718.237095,49439937910.353679,e,125000.000000,129026.785714
388747.000000,49443646553.047249,s,125000.000000,128938.392857
388837.000000,49455257195.904394,s,125000.000000,129007.142857
388837.000000,49455257195.904409,s,125000.000000,128000.000000
388875.653788,49460247606.952046,e,125000.000000,129105.357143
388882.376356,49461115328.427311,e,125000.000000,129075.892857
388897.242212,49463033130.139945,e,125000.000000,129007.142857
388945.000000,49469190942.515761,s,125000.000000,128938.392857
388945.000000,49469190942.515776,s,125000.000000,128000.000000
388973.140515,49472821822.664405,e,125000.000000,129026.785714
389044.000000,49481962506.477343,s,125000.000000,128997.321429
389047.174166,49482372401.786798,e,125000.000000,129134.821428
389085.412675,49487308071.479441,e,125000.000000,129075.892857
389158.000000,49496638848.105606,s,125000.000000,128545.535714
389189.000000,49500629544.534178,s,125000.000000,128732.142857
389189.000000,49500629544.534193,s,125000.000000,128000.000000
389217.385675,49504300420.636206,e,125000.000000,129321.428571
389224.283510,49505192322.988317,e,125000.000000,129301.785715
389243.267301,49507644350.809163,e,125000.000000,129164.285714
389249.000000,49508382164.480822,s,125000.000000,128702.678572
389249.000000,49508382164.480837,s,125000.000000,128000.000000
389249.000000,49508382164.480851,s,125000.000000,128000.000000
389318.042709,49517288489.058628,e,125000.000000,128997.321429
389337.511211,49519796240.681964,e,125000.000000,128810.714286
389386.000000,49526038782.596466,s,125000.000000,128741.964286
389386.000000,49526038782.596481,s,125000.000000,128000.000000
389416.326394,49529952295.406359,e,125000.000000,129046.428571
389484.000000,49538679350.733053,s,125000.000000,128958.035714
389502.682657,49541091198.356417,e,125000.000000,129095.535714
389502.682657,49541091198.356432,s,125000.000000,128000.000000
389505.911830,49541508006.755067,e,125000.000000,129075.892857
389542.120657,49546176714.646852,e,125000.000000,128938.392857
389584.138789,49551587449.541120,e,125000.000000,128771.428571
389755.956944,49573689093.881429,e,125000.000000,128633.928571
389756.000000,49573694626.399091,s,125000.000000,128496.428588
389929.585853,49596023656.562583,e,125000.000000,128633.928571
389968.000000,49600959737.310960,s,125000.000000,128496.428571
390004.417770,49605645013.502820,e,125000.000000,128653.571429
390105.693885,49618618845.521764,e,125000.000000,128103.571429
390193.000000,49629789351.123613,s,125000.000000,127946.428571
390193.000000,49629789351.123628,s,125000.000000,128000.000000
390309.790505,49644788484.617440,e,125000.000000,128427.678571
390309.790505,49644788484.617455,s,125000.000000,128000.000000
390354.396437,49650489520.998772,e,125000.000000,127808.928571
390363.000000,49651587527.619782,s,125000.000000,127622.321429
390459.000000,49663883584.762637,s,125000.000000,128083.928571
390623.000000,49684936059.762638,s,125000.000000,128368.750000
390623.000000,49684936059.762653,s,125000.000000,128000.000000
390623.000000,49684936059.762668,s,125000.000000,128000.000000
390637.518030,49686809987.430697,e,125000.000000,129075.892857
390706.035735,49695653298.478377,e,125000.000000,129066.071429
390781.353383,49705352059.548606,e,125000.000000,128771.428571
390797.000000,49707359674.217829,s,125000.000000,128309.821429
390809.026009,49708902965.460266,e,125000.000000,128329.464286
